13,4,18
12,5,18
12,6,18
13,8,18
12,10,18
11,11,18
10,12,18
8,13,18
7,14,18
6,14,18
4,15,18
3,15,18
1,15,18
0,18,18
-1,17,18
-3,17,18
-5,17,18
-6,16,18
-9,17,18
-11,16,18
-12,15,18
-14,14,18
-15,12,18
-18,12,18
-19,10,18
-20,8,18
-21,6,18
-21,4,18
-22,2,18
-23,0,18
-22,-2,18
-22,-4,18
-22,-6,18
-21,-8,18
-20,-10,18
-19,-12,18
-17,-14,18
-16,-16,18
-14,-17,18
-12,-19,18
-10,-20,18
-8,-21,18
-6,-22,18
-4,-20,18
-2,-20,18
0,-21,18
2,-20,18
4,-20,18
5,-18,18
7,-17,18
8,-16,18
10,-15,18
12,-14,18
12,-12,18
13,-10,18
14,-9,18
14,-8,18
15,-6,18
14,-4,18
14,-2,18
14,-1,18
15,0,18
13,1,21
13,2,21
13,4,21
12,5,21
12,6,21
12,8,21
11,9,21
10,10,21
9,11,21
8,12,21
8,14,21
6,15,21
4,16,21
3,16,21
1,16,21
0,18,21
-1,17,21
-3,17,21
-5,17,21
-6,16,21
-9,17,21
-11,16,21
-12,15,21
-14,14,21
-15,12,21
-17,11,21
-18,9,21
-19,8,21
-20,6,21
-20,4,21
-22,2,21
-23,0,21
-22,-2,21
-22,-4,21
-22,-6,21
-21,-8,21
-20,-10,21
-19,-12,21
-17,-14,21
-16,-16,21
-14,-17,21
-12,-19,21
-10,-20,21
-8,-21,21
-6,-22,21
-4,-20,21
-2,-20,21
0,-21,21
2,-20,21
4,-20,21
5,-18,21
7,-17,21
8,-16,21
10,-15,21
12,-14,21
12,-12,21
13,-10,21
14,-9,21
14,-8,21
15,-6,21
14,-4,21
14,-2,21
14,-1,21
15,0,21
13,1,24
13,2,24
13,4,24
12,5,24
12,6,24
13,8,24
12,10,24
11,11,24
10,12,24
8,13,24
8,14,24
6,15,24
4,16,24
3,16,24
1,16,24
0,19,24
-1,18,24
-3,18,24
-5,18,24
-7,17,24
-9,18,24
-11,17,24
-13,16,24
-14,14,24
-16,13,24
-18,12,24
-19,10,24
-20,8,24
-21,6,24
-21,4,24
-22,2,24
-23,0,24
-22,-2,24
-22,-4,24
-22,-6,24
-22,-9,24
-21,-11,24
-19,-13,24
-18,-15,24
-16,-16,24
-14,-17,24
-12,-19,24
-10,-20,24
-8,-21,24
-6,-22,24
-4,-20,24
-2,-20,24
0,-21,24
