8,43,33
4,43,33
0,46,33
-4,45,33
-8,45,33
-13,44,33
-17,42,33
-23,43,33
-27,40,33
-31,37,33
-34,34,33
-37,31,33
-34,22,33
-36,19,33
-37,15,33
-39,11,33
-40,7,33
-38,3,33
-39,0,33
-38,-3,33
-38,-7,33
-37,-11,33
-35,-14,33
-33,-17,33
-31,-21,33
-29,-24,33
-26,-26,33
-24,-30,33
-21,-32,33
-18,-34,33
-14,-36,33
-11,-37,33
-7,-38,33
-3,-38,33
0,-39,33
3,-38,33
7,-38,33
11,-38,33
15,-36,33
18,-35,33
22,-33,33
25,-30,33
28,-28,33
31,-26,33
34,-22,33
36,-19,33
37,-15,33
40,-12,33
41,-8,33
41,-4,33
42,0,33
43,4,36
43,8,36
42,12,36
40,16,36
38,20,36
38,25,36
35,29,36
32,32,36
29,35,36
25,38,36
21,39,36
17,41,36
13,43,36
8,44,36
4,44,36
0,46,36
-4,45,36
-8,45,36
-13,44,36
-17,42,36
-23,43,36
-27,40,36
-31,37,36
-34,34,36
-37,31,36
-34,23,36
-37,19,36
-38,16,36
-40,12,36
-41,8,36
-39,3,36
-40,0,36
-39,-3,36
-39,-7,36
-38,-11,36
-35,-14,36
-33,-17,36
-31,-21,36
-29,-24,36
-26,-26,36
-24,-29,36
